# ID, Label, Sum, Omnivariance, Eigenentropy, Linearity, Planarity, Sphericity, Anisotropy,Relative Height, Area Bounding Box, Area Oriented Bounding Box, Aspect Ratio, Density m2,Density m3, Area Convex Hull, Shape Index , Distance Z, Distance XY
 301.00000,   3.00000,  12.52904,   0.76902,   0.14665,   0.98064,   0.00621,   0.01315,   0.98685,  12.57000,   7.94507,   7.71614,   1.51982,  23.84613,   1.89707,   5.74676,   0.60902,   3.05386,   0.08419
 302.00000,   3.00000,   8.42617,   1.72850,   0.66461,   0.68015,   0.24694,   0.07291,   0.92709,  11.12000,  11.15073,  11.14531,   1.03270,  10.13879,   0.91176,   7.66153,   0.68188,   0.67106,   0.48680
 303.00000,   3.00000,  15.17483,   2.42985,   0.47494,   0.87037,   0.07734,   0.05229,   0.94771,  10.50000,  22.24331,  21.43254,   2.30639,   8.02518,   0.76430,  12.88838,   0.79773,   1.52215,   0.43813
 304.00000,   3.00000,   3.21437,   0.87008,   0.82852,   0.55766,   0.24450,   0.19784,   0.80216,   4.44000,  22.89592,  20.11339,   1.18353,   8.05434,   1.81404,  12.41048,   0.83237,   1.01444,   0.82243
 305.00000,   3.00000,   8.64999,   0.94244,   0.42119,   0.83565,   0.15151,   0.01284,   0.98716,   7.06000,   8.87497,   5.89649,   2.26354,  17.46803,   2.47423,   5.28206,   0.55651,   0.35456,   0.07817
 306.00000,   3.00000,   8.97354,   1.65878,   0.63660,   0.66313,   0.28685,   0.05002,   0.94998,  10.46000,  59.99496,  44.65828,   1.23750,   8.75537,   0.83703,  31.05059,   1.35735,   1.66972,   0.94830
 307.00000,   3.00000,  17.85948,   1.62502,   0.30458,   0.91261,   0.07595,   0.01144,   0.98856,   6.94000,  81.95476,  32.78807,   6.97359,   3.93436,   0.56691,  28.28344,   0.85361,   0.64512,   3.94383
 308.00000,   3.00000,  12.27364,   0.87435,   0.26668,   0.92153,   0.07260,   0.00587,   0.99413,   4.52000,  15.28627,  14.66373,   7.47104,  15.82135,   3.50030,  12.35908,   0.55680,   1.39741,   0.14316
 309.00000,   3.00000,   6.81717,   1.13240,   0.66920,   0.46443,   0.50254,   0.03303,   0.96697,   6.75000,   8.74494,   8.42534,   3.66111,  38.81150,   5.74985,   7.88133,   0.59940,   1.83390,   0.03550
 310.00000,   3.00000,  14.89044,   1.14473,   0.41407,   0.81491,   0.18096,   0.00413,   0.99587,   8.55000,  18.18760,  15.91718,   7.71280,  25.50703,   2.98328,  13.89855,   0.59434,   1.54315,   0.46456
 311.00000,   3.00000,   8.33103,   0.75318,   0.64586,   0.11515,   0.87921,   0.00564,   0.99436,   8.60000,   5.45998,   5.40899,   7.81154,  23.10969,   2.68717,   4.55991,   0.33306,   3.23768,   0.08071
 312.00000,   3.00000,  19.84326,   2.59165,   0.40595,   0.88106,   0.09066,   0.02828,   0.97172,  11.23000,  14.97318,  14.93345,   1.36237,   8.43744,   0.75133,   9.12748,   0.68274,   1.36159,   0.74756
 313.00000,   3.00000,  17.49426,   1.08197,   0.27746,   0.91028,   0.08627,   0.00344,   0.99656,   5.94000,  28.79543,  28.01067,   4.93634,  12.03113,   2.02544,  19.56774,   0.77630,   2.12644,   0.19601
 314.00000,   3.00000,   7.20949,   0.36593,   0.11551,   0.98631,   0.00344,   0.01025,   0.98975,  10.92000,   1.96247,   1.82275,   1.13431,  58.15393,   5.32545,   1.31511,   0.29994,   1.44726,   0.18907
 315.00000,   3.00000,  10.05289,   0.34335,   0.07046,   0.99260,   0.00181,   0.00559,   0.99441,   9.80000,   1.16621,   1.15171,   1.26400,  97.24699,   9.92316,   0.89157,   0.24912,   0.72438,   0.14113
 316.00000,   3.00000,  15.43672,   2.33447,   0.60629,   0.62446,   0.35022,   0.02532,   0.97468,  12.56000,  36.65596,  33.36289,   3.97696,   9.17187,   0.73024,  20.44448,   0.82950,   3.09301,   2.57549
 317.00000,   3.00000,  12.31702,   1.56714,   0.50670,   0.75973,   0.22323,   0.01704,   0.98296,  10.29000,  29.67120,  29.67120,   3.04808,   7.51571,   0.73039,  18.66195,   0.82147,   0.57491,   1.12567
 318.00000,   3.00000,  13.52978,   0.97480,   0.54983,   0.61396,   0.38345,   0.00259,   0.99741,  11.23000,   7.91003,   4.76689,  10.40630,  34.61379,   3.08226,   4.19463,   0.28807,   2.49015,   1.21750
 319.00000,   3.00000,  66.94019,   3.64338,   0.22865,   0.93380,   0.06322,   0.00298,   0.99702,   8.86000, 118.74668, 113.76186,  13.17375,   1.59104,   0.17958,  65.30755,   0.83698,   0.17403,   2.52502
 320.00000,   3.00000,  10.86252,   0.55367,   0.12624,   0.97942,   0.01359,   0.00698,   0.99302,  11.96000,   3.27670,   3.12014,   1.21506,  47.75431,   3.99283,   2.34860,   0.39597,   2.20799,   0.18281
 321.00000,   3.00000,  14.05747,   1.15593,   0.44632,   0.78484,   0.21047,   0.00469,   0.99531,   8.70000,  18.68313,  14.61656,   8.25485,  18.33537,   2.10751,  12.72483,   0.55190,   1.25493,   0.70512
 322.00000,   3.00000,   9.98151,   1.06337,   0.28688,   0.94931,   0.02058,   0.03011,   0.96989,  10.18000,  17.44193,  13.02844,   1.09867,  14.58348,   1.43256,  10.98156,   0.85600,   1.71842,   0.40478
 323.00000,   3.00000,   8.07632,   1.22470,   0.45891,   0.86724,   0.09010,   0.04265,   0.95735,   9.32000,  14.88079,  13.74301,   1.01950,   7.34919,   0.78854,   8.25370,   0.69152,   1.36337,   0.23508
 324.00000,   3.00000,  12.74507,   0.78114,   0.20314,   0.94975,   0.04486,   0.00539,   0.99461,  13.32000,   3.77908,   3.60081,   2.99590,  53.87669,   4.04480,   3.05195,   0.39174,   3.67325,   0.14391
 325.00000,   3.00000,   8.56746,   1.11594,   0.35826,   0.93683,   0.01518,   0.04799,   0.95201,  11.11000,  24.66755,  23.63526,   2.73622,   5.71181,   0.51411,  12.48243,   0.68244,   1.15863,   2.92565
 326.00000,   3.00000,   6.65742,   1.04299,   0.44945,   0.89781,   0.04330,   0.05890,   0.94110,   8.14000,  31.53719,  26.89384,   1.88829,   4.83382,   0.59384,  15.97723,   0.88933,   1.46200,   1.97269
 327.00000,   3.00000,  15.61616,   2.84053,   0.57033,   0.79087,   0.15049,   0.05864,   0.94136,  12.74000,  45.55164,  42.23472,   2.43176,   6.91374,   0.54268,  23.65915,   1.01670,   3.01199,   0.46558
 328.00000,   3.00000,   8.35059,   0.93161,   0.38547,   0.87179,   0.11197,   0.01623,   0.98377,  11.16000,   9.23398,   7.90504,   1.65009,  15.43320,   1.38290,   5.25188,   0.53946,   0.99975,   0.66136
 329.00000,   3.00000,  13.49668,   0.78203,   0.16865,   0.96431,   0.02953,   0.00616,   0.99384,  12.50000,   7.23137,   5.27426,   1.99653,  36.02404,   2.88192,   4.43152,   0.51177,   1.76726,   0.35813
 330.00000,   3.00000,  17.50657,   3.16308,   0.67814,   0.50689,   0.44972,   0.04339,   0.95661,  13.00000,  55.37549,  41.37003,   3.73677,  10.39400,   0.79954,  26.47460,   0.96415,   3.33849,   0.49155
 331.00000,   3.00000,   9.39962,   0.35653,   0.08081,   0.99086,   0.00290,   0.00625,   0.99375,  10.69000,   1.71602,   1.57994,   1.16745,  74.05343,   6.92736,   1.24115,   0.29268,   1.45654,   0.25234
 332.00000,   3.00000,  14.54784,   1.08231,   0.48921,   0.72477,   0.27211,   0.00313,   0.99687,  11.62000,  17.00297,  14.07549,   3.39412,  15.41687,   1.32675,   8.58136,   0.55170,   1.67788,   1.08312
 333.00000,   3.00000,  18.65308,   3.05543,   0.67100,   0.44127,   0.52709,   0.03164,   0.96836,  10.89000,  52.05573,  52.05573,   4.01670,   3.40020,   0.31223,  37.25322,   1.15116,   0.43150,   5.20554
 334.00000,   3.00000,  11.63118,   0.98949,   0.25769,   0.93768,   0.05006,   0.01226,   0.98774,  11.25000,   9.06000,   7.58438,   2.68214,  17.66788,   1.57048,   5.55895,   0.51723,   2.29082,   0.48425
 335.00000,   3.00000,  17.06153,   2.02221,   0.45612,   0.81064,   0.17398,   0.01537,   0.98463,   8.71000,  48.25602,  39.45619,   3.21449,   7.73009,   0.88750,  27.73966,   1.04137,   1.27011,   0.76687
 336.00000,   3.00000,  15.87991,   0.46176,   0.06275,   0.99141,   0.00563,   0.00296,   0.99704,  12.38000,   2.30300,   2.16814,   2.72667,  52.57952,   4.24713,   1.33685,   0.23435,   0.79421,   0.72337
 337.00000,   3.00000,  12.78681,   0.63481,   0.12035,   0.98123,   0.01173,   0.00704,   0.99296,  11.82000,   3.54947,   3.08698,   1.02857,  39.84483,   3.37097,   2.13867,   0.36619,   2.36520,   0.19447
 338.00000,   3.00000,  14.73532,   1.06931,   0.18377,   0.97087,   0.01419,   0.01493,   0.98507,  12.57000,  23.49187,  16.84032,   1.36839,   6.94761,   0.55271,  11.75501,   0.81995,   2.46235,   0.83269
 339.00000,   3.00000,  19.99422,   2.85211,   0.63346,   0.51165,   0.46793,   0.02041,   0.97959,   9.95000, 116.88337,  67.45190,   6.68638,   2.37206,   0.23840,  38.51441,   0.86510,   1.70494,   7.04674
 340.00000,   3.00000,   7.65421,   0.52804,   0.18514,   0.96502,   0.02425,   0.01073,   0.98927,   8.34000,   2.43199,   2.41023,   1.51061,  48.95797,   5.87026,   1.93896,   0.35884,   2.13975,   0.07466
 341.00000,   3.00000,  12.73460,   0.60800,   0.13292,   0.97405,   0.02136,   0.00459,   0.99541,  12.65000,   4.24498,   3.68784,   2.00679,  52.60532,   4.15852,   2.60136,   0.38590,   2.13314,   0.29447
 342.00000,   3.00000,  12.97318,   0.81396,   0.15176,   0.97881,   0.00830,   0.01289,   0.98711,  11.93000,  10.20775,   9.51783,   1.02233,  13.65857,   1.14489,   7.01416,   0.69309,   1.51077,   0.62871
 343.00000,   3.00000,   7.32578,   0.72757,   0.46627,   0.77647,   0.21534,   0.00819,   0.99181,   8.98000,   6.82000,   6.82000,   4.22828,  25.65983,   2.85744,   4.95796,   0.42237,   1.34400,   0.31705
 344.00000,   3.00000,   7.94848,   0.70934,   0.38091,   0.85366,   0.13888,   0.00746,   0.99254,  10.76000,   5.58750,   5.49133,   3.64931,  26.95156,   2.50479,   3.57770,   0.36923,   2.79345,   0.46983
 345.00000,   3.00000,  15.14171,   3.17369,   0.70073,   0.59005,   0.33665,   0.07330,   0.92670,  12.53000,  47.66020,  47.18501,   2.84836,   8.39250,   0.66979,  28.05180,   1.10203,   3.31394,   0.71056
 346.00000,   3.00000,  14.37864,   1.48386,   0.32836,   0.90839,   0.07530,   0.01632,   0.98368,  12.43000,  17.00401,  16.63812,   3.70448,   9.91698,   0.79783,   9.13310,   0.55132,   2.98270,   0.26501
 347.00000,   3.00000,  16.28757,   1.26264,   0.42977,   0.79950,   0.19643,   0.00406,   0.99594,   8.76000,  19.06404,  17.06770,   8.43718,  18.74886,   2.14028,  13.85153,   0.55254,   1.48847,   0.65691
 348.00000,   3.00000,  10.22579,   0.40310,   0.13144,   0.97087,   0.02682,   0.00231,   0.99769,  10.72000,   1.92399,   1.73870,   5.05610,  69.01717,   6.43817,   1.24483,   0.19961,   1.14883,   0.14905
 349.00000,   3.00000,   2.01566,   0.32861,   0.67501,   0.41306,   0.55566,   0.03128,   0.96872,   3.23000,   3.28831,   2.88892,   2.77613,  44.65340,  13.82458,   2.25083,   0.33636,   0.50911,   0.01452
 350.00000,   3.00000,   6.90907,   0.65518,   0.64357,   0.21019,   0.78355,   0.00626,   0.99374,   7.85000,   5.52110,   4.85635,   8.45391,  25.53356,   3.25268,   4.49370,   0.32988,   2.92435,   0.05574
 351.00000,   3.00000,  20.86904,   1.50597,   0.46232,   0.75913,   0.23787,   0.00300,   0.99700,  10.59000,  17.04309,  16.72325,  10.11413,  23.56001,   2.22474,  15.09145,   0.55250,   0.76744,   0.76787
 352.00000,   3.00000,  14.92135,   2.37419,   0.64460,   0.53527,   0.43585,   0.02888,   0.97112,  12.60000,  26.58818,  26.56824,   4.99444,  13.51237,   1.07241,  19.78627,   0.80751,   3.78081,   0.03792
 353.00000,   3.00000,   9.21338,   0.65642,   0.22268,   0.94620,   0.04576,   0.00805,   0.99195,  12.48000,   3.57500,   3.31304,   2.30488,  70.02638,   5.61109,   2.91036,   0.41377,   3.28392,   0.04255
 354.00000,   3.00000,  12.96950,   0.98081,   0.32901,   0.88430,   0.11044,   0.00527,   0.99473,   4.60000,  15.54638,  13.90042,   7.27458,  20.86268,   4.53537,  12.91467,   0.59085,   1.40745,   0.27972
 355.00000,   3.00000,  14.29317,   2.09338,   0.58131,   0.66956,   0.30683,   0.02360,   0.97640,  12.81000,  25.83488,  25.71684,   5.28314,  13.25979,   1.03511,  16.70786,   0.68777,   3.51588,   0.21659
 356.00000,   3.00000,  11.73482,   1.73472,   0.49446,   0.81349,   0.15523,   0.03128,   0.96872,  10.37000,  35.44786,  32.56121,   1.96544,   4.54528,   0.43831,  19.50643,   0.98882,   1.77723,   1.98772
 357.00000,   3.00000,  11.12748,   0.35360,   0.06414,   0.99361,   0.00119,   0.00520,   0.99480,  10.81000,   1.46252,   1.11572,   1.32992, 104.86464,   9.70071,   0.96010,   0.26453,   1.30645,   0.10017
 358.00000,   3.00000,  11.40508,   0.81214,   0.20639,   0.95511,   0.03547,   0.00943,   0.99057,  12.91000,   6.38397,   5.66215,   1.38426,  40.79719,   3.16012,   4.15161,   0.52760,   3.42119,   0.15607
 359.00000,   3.00000,  10.43491,   2.06371,   0.61599,   0.76372,   0.16271,   0.07357,   0.92643,  10.43000,  24.78526,  21.53533,   1.65697,  15.04505,   1.44248,  16.90011,   1.01337,   2.69858,   1.02336
 360.00000,   3.00000,  12.68708,   2.65789,   0.67667,   0.66871,   0.25367,   0.07762,   0.92238,  10.88000,  47.33375,  45.27010,   2.78599,   4.66091,   0.42839,  24.11346,   0.98259,   2.91763,   1.06864
 361.00000,   3.00000,   7.99931,   1.53223,   0.60541,   0.75974,   0.17521,   0.06505,   0.93495,   6.59000,  30.79310,  30.79310,   1.90548,  21.36842,   3.24255,  20.85085,   1.05329,   1.08064,   0.76782
 362.00000,   3.00000,  14.74611,   3.06603,   0.75276,   0.18078,   0.74471,   0.07452,   0.92548,  12.43000,  56.24002,  55.89137,   6.04944,   9.26798,   0.74561,  33.61299,   0.88821,   4.50446,   0.28219
 363.00000,   3.00000,  16.39058,   0.84091,   0.11844,   0.98465,   0.00587,   0.00947,   0.99053,  11.71000,  10.59835,   8.49328,   1.14944,  13.89334,   1.18645,   5.27718,   0.52850,  -0.12254,   0.19974
 364.00000,   3.00000,  19.94400,   1.17517,   0.26187,   0.91796,   0.07885,   0.00319,   0.99681,   8.48000,  21.93608,  21.91600,   8.57306,  20.21354,   2.38367,  17.85618,   0.61038,   1.43962,   0.64229
 365.00000,   3.00000,  17.83818,   0.75194,   0.09306,   0.98853,   0.00458,   0.00689,   0.99311,  12.78000,   6.48811,   3.97783,   1.10404,  38.71458,   3.02931,   3.45995,   0.47349,   1.58201,   0.17096
 366.00000,   3.00000,   7.75603,   0.74500,   0.64996,   0.04865,   0.94435,   0.00700,   0.99300,   8.34000,   6.59346,   5.96457,   6.73030,  20.78943,   2.49274,   5.18186,   0.37829,   3.16831,   0.05502
 367.00000,   3.00000,   3.03516,   0.53365,   0.66668,   0.52846,   0.43175,   0.03979,   0.96021,   4.43000,   4.55881,   4.46782,   3.46230,  45.21216,  10.20590,   3.53321,   0.41048,   0.90054,   0.04287
 368.00000,   3.00000,  13.68037,   2.60381,   0.59241,   0.78114,   0.15188,   0.06698,   0.93302,  12.40000,  44.54099,  41.75985,   2.45882,   6.53738,   0.52721,  22.31072,   0.97900,   2.44425,   0.92562
 369.00000,   3.00000,   9.75798,   0.48394,   0.12791,   0.97747,   0.01664,   0.00589,   0.99411,  10.73000,   2.70000,   2.70000,   1.72800,  49.62955,   4.62531,   1.80180,   0.33179,   2.45157,   0.28199
 370.00000,   3.00000,  13.72522,   1.75507,   0.35322,   0.93366,   0.02331,   0.04303,   0.95697,  12.55000,  19.57343,  13.64728,   1.50779,  15.75406,   1.25530,  11.72023,   0.88468,   3.67742,   1.07026
 371.00000,   3.00000,  18.95471,   3.39197,   0.66461,   0.55223,   0.40542,   0.04235,   0.95765,  15.05000,  59.06336,  57.34551,   5.28892,   7.20196,   0.47854,  32.00183,   0.90015,   3.49941,   1.29640
 372.00000,   3.00000,  24.47816,   1.44796,   0.14160,   0.98036,   0.00808,   0.01156,   0.98844,  16.01000,  16.92519,  11.10186,   2.09205,  13.24103,   0.82705,   8.87296,   0.70843,   3.24344,   0.31890
 373.00000,   3.00000,  23.64782,   1.33137,   0.13213,   0.98288,   0.00579,   0.01134,   0.98866,  15.68000,  10.72954,   7.16347,   1.40791,  23.45233,   1.49568,   6.02071,   0.61453,   3.62845,   0.25893
 374.00000,   3.00000,   6.96773,   0.67119,   0.42554,   0.81851,   0.17320,   0.00829,   0.99171,   5.28000,  10.50286,   9.86160,   4.78438,  14.09507,   2.66952,   6.42568,   0.44423,   0.18093,   1.03904
 375.00000,   3.00000,  12.82926,   1.52962,   0.32413,   0.94376,   0.01657,   0.03967,   0.96033,  12.57000,  20.11181,  16.68467,   1.53913,  11.20789,   0.89164,  12.68597,   0.92628,   3.77511,   0.54555
 376.00000,   3.00000,  30.26992,   3.51986,   0.53300,   0.70191,   0.28624,   0.01186,   0.98814,  13.87000,  62.21812,  22.91390,   4.95177,   7.02630,   0.50658,  20.40446,   0.86167,   2.32693,   2.67416
 377.00000,   3.00000,  41.51613,   1.81254,   0.09641,   0.98855,   0.00375,   0.00770,   0.99230,  20.25000,  12.54424,   7.88396,   1.53839,  23.21169,   1.14626,   6.48375,   0.62757,   4.80413,   0.03383
 378.00000,   3.00000,  11.95902,   0.94223,   0.21926,   0.95514,   0.03196,   0.01290,   0.98710,  11.48000,   9.15043,   9.14382,   1.00977,  24.82550,   2.16250,   6.50806,   0.65348,   3.34789,   1.01781
 379.00000,   3.00000,   2.80207,   0.71828,   0.77768,   0.66441,   0.16362,   0.17197,   0.82803,   2.15000,  14.46234,  10.53138,   2.34277,   9.87525,   4.59314,   7.95718,   0.66445,  -0.30865,   0.13947
 380.00000,   3.00000,  14.15963,   1.20794,   0.22546,   0.96014,   0.02140,   0.01846,   0.98154,  12.87000,  12.36059,   8.19377,   1.00784,  23.67654,   1.83967,   7.16571,   0.68468,   3.22088,   0.33995
 381.00000,   3.00000,  16.70209,   1.32138,   0.20419,   0.96627,   0.01669,   0.01703,   0.98297,  13.25000,  15.28453,   9.57024,   1.90268,  18.07688,   1.36429,   8.20783,   0.70580,   2.54188,   0.30346
 382.00000,   3.00000,  12.21084,   1.83675,   0.44095,   0.88738,   0.06548,   0.04714,   0.95286,  10.85000,  51.99676,  47.17776,   3.10856,   3.07348,   0.28327,  26.11848,   0.96192,   1.77010,   3.42538
 383.00000,   3.00000,  20.35177,   1.38095,   0.17758,   0.96829,   0.02054,   0.01117,   0.98883,  15.03000,  12.08788,   8.42139,   1.34683,  25.64898,   1.70652,   6.82126,   0.66314,   4.16241,   0.12859
 384.00000,   3.00000,  24.99294,   2.16689,   0.22050,   0.97075,   0.00305,   0.02620,   0.97380,  17.61000,  19.45420,  11.89580,   1.31825,  21.18395,   1.20295,  10.87029,   0.84979,   5.42107,   0.27377
 385.00000,   3.00000,  14.16477,   2.02293,   0.40058,   0.92079,   0.02578,   0.05343,   0.94657,  13.75000,  21.87990,  12.84854,   1.50848,  17.66737,   1.28490,  11.95203,   0.87692,   4.60042,   0.46480
 386.00000,   3.00000,  13.73160,   1.13310,   0.22088,   0.95899,   0.02482,   0.01619,   0.98381,  12.88000,  12.21857,   8.31695,   1.26388,  22.84491,   1.77367,   7.03686,   0.67942,   3.39484,   0.27812
 387.00000,   3.00000,  42.66140,   2.31816,   0.12889,   0.98182,   0.00860,   0.00958,   0.99042,  20.68000,  23.18422,  17.39143,   1.02950,  12.18991,   0.58945,  12.04858,   0.84920,   4.92292,   0.86831
 388.00000,   3.00000,  14.77210,   1.84454,   0.36872,   0.90718,   0.06315,   0.02967,   0.97033,  12.17000,  20.35672,  10.32782,   2.27451,  15.78262,   1.29685,   9.85497,   0.74740,   2.90058,   0.56907
 389.00000,   3.00000,  14.40347,   2.06100,   0.40402,   0.91568,   0.03351,   0.05082,   0.94918,  12.69000,  20.37762,  13.27867,   1.48189,  17.01977,   1.34120,  11.45202,   0.86894,   3.82708,   0.66148
 390.00000,   3.00000,  12.58760,   1.37952,   0.29527,   0.94865,   0.01870,   0.03265,   0.96735,  13.04000,  15.24779,  11.23979,   1.11292,  19.03951,   1.46008,   9.27687,   0.80553,   3.81103,   0.45646
 391.00000,   3.00000,  18.01319,   5.13246,   0.88010,   0.33902,   0.42032,   0.24066,   0.75934,  11.52000,  89.87518,  72.97938,   1.63603,   2.58977,   0.22481,  47.26087,   1.59008,   2.06947,   3.13971
 392.00000,   3.00000,  17.10924,   1.06080,   0.16632,   0.96862,   0.02284,   0.00854,   0.99146,  15.17000,   8.54697,   5.11341,   1.62209,  34.02820,   2.24312,   4.68965,   0.54049,   4.41213,   0.31403
 393.00000,   3.00000,   1.55501,   0.48359,   0.94004,   0.33630,   0.26773,   0.39597,   0.60403,   4.96000,  12.87659,  12.63785,   1.54712,  13.29340,   2.68012,   8.60983,   0.72464,   1.31184,   1.07661
 394.00000,   3.00000,   9.70058,   1.11064,   0.30712,   0.95221,   0.00731,   0.04048,   0.95952,  11.05000,  19.16195,  13.75571,   1.77347,  10.90456,   0.98684,   9.43796,   0.71643,   2.86740,   0.82929
 395.00000,   3.00000,  19.25357,   1.46882,   0.21844,   0.95295,   0.03587,   0.01118,   0.98882,  13.63000,  12.20183,  10.55654,   1.78542,  14.30393,   1.04944,   7.41888,   0.66314,   2.15493,   0.87089
 396.00000,   3.00000,   1.99528,   0.31246,   0.58417,   0.68974,   0.28047,   0.02979,   0.97021,   3.44000,   2.47448,   2.47448,   2.42575,  44.45372,  12.92259,   2.06880,   0.34302,   0.74618,   0.08598
 397.00000,   3.00000,   8.02767,   1.26848,   0.51603,   0.80715,   0.15468,   0.03816,   0.96184,   8.32000,  12.56618,  12.46836,   2.99156,   8.90254,   1.07002,  10.94899,   0.73219,   2.05856,   1.32175
 398.00000,   3.00000,  24.53981,   4.31635,   0.65518,   0.57111,   0.38866,   0.04023,   0.95977,  15.07000,  69.58436,  29.11363,   3.21042,  11.12881,   0.73847,  27.39697,   1.12680,   4.75056,   1.13536
 399.00000,   3.00000,  12.39917,   1.54471,   0.37304,   0.90239,   0.06933,   0.02827,   0.97173,  10.44000,  35.98031,  33.86421,   1.47277,   6.52606,   0.62510,  19.62891,   1.02457,   0.61955,   1.64964
 400.00000,   4.00000,   5.99941,   0.96037,   0.45826,   0.89817,   0.03803,   0.06380,   0.93620,   8.18000,   6.39729,   6.17885,   1.11665,  69.75412,   8.52740,   4.82895,   0.60393,   0.95724,   0.02377
 401.00000,   4.00000,   7.52894,   2.35001,   0.94170,   0.37322,   0.21692,   0.40986,   0.59014,   7.12000,  73.00645,  64.15692,   1.12769,  37.57973,   5.27805,  52.18308,   1.95940,  -0.54769,   0.29544
 402.00000,   4.00000,   1.37506,   0.40851,   0.90407,   0.39743,   0.30315,   0.29942,   0.70058,   4.28000,   6.94961,   6.26400,   1.03021,  42.62452,   9.95900,   4.84251,   0.59612,   0.06375,   0.07206
 403.00000,   4.00000,   3.36737,   1.03807,   0.93154,   0.38719,   0.23667,   0.37614,   0.62386,   5.41000,  19.03909,  17.73717,   1.31510,  49.55696,   9.16025,  13.73674,   1.00375,   0.01172,   0.10585
 404.00000,   4.00000,  15.19284,   4.15112,   0.82076,   0.66692,   0.09603,   0.23705,   0.76295,  11.18000, 131.85480, 104.32088,   1.55176,  52.49189,   4.69516,  87.33505,   2.49266,   0.63288,   0.15138
 405.00000,   4.00000,   2.20546,   0.67472,   0.93054,   0.24898,   0.39371,   0.35731,   0.64269,   4.21000,  13.20879,  12.57677,   1.35092,  31.96368,   7.59232,   9.07255,   0.79639,  -0.39346,   0.25530
 406.00000,   4.00000,   3.30897,   1.07182,   0.97573,   0.07168,   0.35557,   0.57275,   0.42725,   5.94000,  26.87519,  24.16275,   1.09941,  49.00105,   8.24934,  19.14503,   1.18474,   0.20351,   0.23985
 407.00000,   4.00000,  35.57852,   9.91407,   0.84314,   0.59370,   0.17049,   0.23580,   0.76420,  17.83000, 166.98352, 159.54109,   1.13346,  41.83875,   2.34654, 113.85190,   2.73520,  -0.69330,   1.91866
 408.00000,   4.00000,  11.73802,   3.53667,   0.90612,   0.54874,   0.09082,   0.36044,   0.63956,  10.13000,  50.99275,  48.63119,   1.10014,  48.48740,   4.78652,  39.79266,   1.73993,  -1.08134,   0.19914
 409.00000,   4.00000,   6.97634,   2.22149,   0.96183,   0.14841,   0.37005,   0.48155,   0.51845,   8.35000,  43.87857,  43.62290,   1.10002,  64.57618,   7.73367,  34.02673,   1.61180,  -0.13302,   0.20458
 410.00000,   4.00000,   9.05607,   2.11627,   0.78518,   0.30395,   0.58848,   0.10757,   0.89243,   5.55000,  81.96105,  81.14271,   1.00623,  35.60394,   6.41512,  65.28359,   2.15661,   0.52795,   0.47951
 411.00000,   4.00000,  18.60169,   5.70516,   0.93109,   0.29275,   0.34647,   0.36078,   0.63922,  11.99000, 148.38457, 146.18250,   1.02667,  52.70125,   4.39543, 114.02902,   2.96941,   0.32513,   0.14407
 412.00000,   4.00000,   2.27028,   0.61534,   0.83427,   0.51896,   0.28621,   0.19483,   0.80517,   4.61000,  11.45101,  10.70103,   1.20356,  33.45471,   7.25699,   8.25258,   0.76448,  -0.29536,   0.17200
 413.00000,   4.00000,  10.17148,   2.59094,   0.76409,   0.71774,   0.09731,   0.18495,   0.81505,  12.21000,  56.89754,  45.04789,   1.12835,  37.18265,   3.04526,  37.63683,   1.66718,   0.57193,   0.19674
 414.00000,   4.00000,   3.76222,   1.18745,   0.95352,   0.25160,   0.30763,   0.44077,   0.55923,   4.68000,  29.09743,  28.31947,   1.00680,  40.85528,   8.72976,  23.16366,   1.33008,  -0.70840,   0.11483
 415.00000,   4.00000,   3.90839,   1.26737,   0.97430,   0.33443,   0.08513,   0.58044,   0.41956,   6.18000,  22.04987,  21.27032,   1.11964,  53.78387,   8.70289,  17.26276,   1.14103,   0.22086,   0.21696
 416.00000,   4.00000,  17.62246,   5.49862,   0.93860,   0.46231,   0.10645,   0.43124,   0.56876,  15.84000, 109.02604, 103.60513,   1.16723,  57.31376,   3.61829,  80.86115,   2.46944,   0.64666,   0.26703
 417.00000,   4.00000,   9.53852,   2.98766,   0.94115,   0.50386,   0.02348,   0.47266,   0.52734,  12.08000,  69.88711,  59.66991,   1.04907,  35.62934,   2.94945,  48.03606,   1.86879,  -0.65886,   0.15582
 418.00000,   4.00000,   3.39503,   0.48746,   0.44130,   0.86908,   0.09500,   0.03592,   0.96408,   5.64000,   4.92259,   4.41857,   2.17628,  29.19497,   5.17641,   3.13423,   0.41602,   0.14953,   0.21951
 419.00000,   4.00000,   8.09994,   2.58975,   0.96510,   0.13355,   0.36675,   0.49970,   0.50030,  12.15000,  66.33198,  59.17508,   1.24116,  33.54453,   2.76087,  47.64983,   1.87450,   0.33001,   0.24525
 420.00000,   4.00000,   3.74003,   1.23218,   0.98913,   0.23807,   0.05953,   0.70240,   0.29760,   7.52000,  28.77260,  26.73854,   1.12386,  37.96018,   5.04790,  21.26250,   1.23214,   0.25490,   0.26730
 421.00000,   4.00000,  11.74490,   3.72524,   0.95321,   0.44805,   0.05389,   0.49806,   0.50194,  12.78000,  80.53951,  72.81771,   1.03574,  46.58207,   3.64492,  58.40570,   2.11289,   0.72841,   0.15779
